dimx,dimy,dimz,buffer_size,packet_size_min,packet_size_max,routing_type,selection_strategy,traffic_type,injection_rate,steady_state_temp_L0,steady_state_temp_L1,router_avg_temp_L0,router_avg_temp_L1,core_avg_temp_L0,core_avg_temp_L1,mem_avg_temp_L0,mem_avg_temp_L1,total_area,avg_power,avg_cores_power,avg_routers_power,avg_power_per_router,layer_area,area_per_core
3,3,2,4,4,8,oe_3d,thermal,random,0.06,84.0542111111111,82.3466777777778,27.1619222222222,26.961,26.6365333333333,26.4704888888889,25.7878444444444,25.7037777777778,4.24988e+07 (um^2),3.94663e-08 (J/cycle),3.20422e-08 (J/cycle),7.42403e-09 (J/cycle),4.12446e-10 (J/cycle),2.12494e+07 (um^2),4.69523e+06 (um^2)
3,3,2,4,4,8,oe_3d,thermal,random,0.07,84.2006555555556,82.4843444444445,27.1348555555556,26.9329,26.6147222222222,26.4526444444444,25.7733444444444,25.6922111111111,4.24988e+07 (um^2),3.95945e-08 (J/cycle),3.21427e-08 (J/cycle),7.45178e-09 (J/cycle),4.13988e-10 (J/cycle),2.12494e+07 (um^2),4.69523e+06 (um^2)
3,3,2,4,4,8,oe_3d,thermal,random,0.08,84.2955555555556,82.5709222222222,27.2108222222222,26.9886777777778,26.6735,26.4937,25.8024,25.7144888888889,4.24988e+07 (um^2),3.96697e-08 (J/cycle),3.22053e-08 (J/cycle),7.46442e-09 (J/cycle),4.1469e-10 (J/cycle),2.12494e+07 (um^2),4.69523e+06 (um^2)
3,3,2,4,4,8,oe_3d,thermal,random,0.09,84.1840555555556,82.4713666666667,27.1222333333333,26.9300555555556,26.607,26.4495111111111,25.7700666666667,25.6898555555556,4.24988e+07 (um^2),3.95998e-08 (J/cycle),3.21509e-08 (J/cycle),7.44888e-09 (J/cycle),4.13827e-10 (J/cycle),2.12494e+07 (um^2),4.69523e+06 (um^2)
3,3,2,4,4,8,oe_3d,thermal,random,0.1,83.9934777777778,82.285,27.1340333333333,26.9318222222222,26.6150222222222,26.4490333333333,25.7764111111111,25.6937444444444,4.24988e+07 (um^2),3.9397e-08 (J/cycle),3.19926e-08 (J/cycle),7.40441e-09 (J/cycle),4.11356e-10 (J/cycle),2.12494e+07 (um^2),4.69523e+06 (um^2)
3,3,2,6,4,8,oe_3d,thermal,random,0.01,69.7560888888889,68.6924333333333,26.2623,26.1328111111111,26.0002444444444,25.8956333333333,25.6719444444444,25.6000111111111,4.26294e+07 (um^2),2.62695e-08 (J/cycle),2.20215e-08 (J/cycle),4.24797e-09 (J/cycle),2.35998e-10 (J/cycle),2.13147e+07 (um^2),4.69523e+06 (um^2)
3,3,2,6,4,8,oe_3d,thermal,random,0.02,74.1969333333333,72.9353888888889,26.5481777777778,26.4004222222222,26.1985555555556,26.0762888888889,25.7090444444444,25.6333666666667,4.26294e+07 (um^2),3.03576e-08 (J/cycle),2.51114e-08 (J/cycle),5.24625e-09 (J/cycle),2.91458e-10 (J/cycle),2.13147e+07 (um^2),4.69523e+06 (um^2)
3,3,2,6,4,8,oe_3d,thermal,random,0.03,78.5361222222222,77.0804666666667,26.8542,26.6817444444444,26.4121444444444,26.2685555555556,25.7572333333333,25.6758888888889,4.26294e+07 (um^2),3.43524e-08 (J/cycle),2.81247e-08 (J/cycle),6.22771e-09 (J/cycle),3.45984e-10 (J/cycle),2.13147e+07 (um^2),4.69523e+06 (um^2)
3,3,2,6,4,8,oe_3d,thermal,random,0.04,82.9924444444444,81.3301444444445,27.1219666666667,26.9198444444444,26.5975888888889,26.4275444444444,25.7843555555556,25.6990555555556,4.26294e+07 (um^2),3.84171e-08 (J/cycle),3.11982e-08 (J/cycle),7.21894e-09 (J/cycle),4.01052e-10 (J/cycle),2.13147e+07 (um^2),4.69523e+06 (um^2)
3,3,2,6,4,8,oe_3d,thermal,random,0.05,87.3549444444445,85.5035888888889,27.4791666666667,27.2563333333333,26.8415444444444,26.6576888888889,25.8498444444444,25.7579555555556,4.26294e+07 (um^2),4.24434e-08 (J/cycle),3.42244e-08 (J/cycle),8.21904e-09 (J/cycle),4.56613e-10 (J/cycle),2.13147e+07 (um^2),4.69523e+06 (um^2)
3,3,2,6,4,8,oe_3d,thermal,random,0.06,89.4136333333333,87.4559333333334,27.6360888888889,27.3710111111111,26.9444333333333,26.7357222222222,25.8712,25.7740111111111,4.26294e+07 (um^2),4.42513e-08 (J/cycle),3.55806e-08 (J/cycle),8.67068e-09 (J/cycle),4.81704e-10 (J/cycle),2.13147e+07 (um^2),4.69523e+06 (um^2)
3,3,2,6,4,8,oe_3d,thermal,random,0.07,89.6445111111111,87.6779444444444,27.6248111111111,27.3648111111111,26.9397666666667,26.7391333333333,25.8651777777778,25.7704777777778,4.26294e+07 (um^2),4.44969e-08 (J/cycle),3.57885e-08 (J/cycle),8.70845e-09 (J/cycle),4.83803e-10 (J/cycle),2.13147e+07 (um^2),4.69523e+06 (um^2)
3,3,2,6,4,8,oe_3d,thermal,random,0.08,89.6299,87.6688333333333,27.6238777777778,27.3733888888889,26.9403333333333,26.7451888888889,25.8666222222222,25.7726333333333,4.26294e+07 (um^2),4.45099e-08 (J/cycle),3.58033e-08 (J/cycle),8.7066e-09 (J/cycle),4.837e-10 (J/cycle),2.13147e+07 (um^2),4.69523e+06 (um^2)
3,3,2,6,4,8,oe_3d,thermal,random,0.09,89.7600222222222,87.7944222222222,27.576,27.3367444444444,26.9095777777778,26.7192888888889,25.8483222222222,25.7577,4.26294e+07 (um^2),4.464e-08 (J/cycle),3.59057e-08 (J/cycle),8.73422e-09 (J/cycle),4.85234e-10 (J/cycle),2.13147e+07 (um^2),4.69523e+06 (um^2)
3,3,2,6,4,8,oe_3d,thermal,random,0.1,89.5189444444445,87.5572888888889,27.5822222222222,27.3306777777778,26.9128777777778,26.7129666666667,25.8524777777778,25.7592,4.26294e+07 (um^2),4.4375e-08 (J/cycle),3.56999e-08 (J/cycle),8.67506e-09 (J/cycle),4.81948e-10 (J/cycle),2.13147e+07 (um^2),4.69523e+06 (um^2)
3,3,2,8,4,8,oe_3d,thermal,random,0.01,69.5482777777778,68.4969222222222,26.2778333333333,26.1427444444444,26.0214333333333,25.9106444444444,25.6945,25.6181444444444,4.27599e+07 (um^2),2.62531e-08 (J/cycle),2.19882e-08 (J/cycle),4.26493e-09 (J/cycle),2.3694e-10 (J/cycle),2.13799e+07 (um^2),4.69523e+06 (um^2)
3,3,2,8,4,8,oe_3d,thermal,random,0.02,73.987,72.7390333333333,26.5141,26.3697333333333,26.1811777777778,26.0622111111111,25.7048555555556,25.6303888888889,4.27599e+07 (um^2),3.03676e-08 (J/cycle),2.50852e-08 (J/cycle),5.28243e-09 (J/cycle),2.93469e-10 (J/cycle),2.13799e+07 (um^2),4.69523e+06 (um^2)
3,3,2,8,4,8,oe_3d,thermal,random,0.03,78.4126333333334,76.9644222222222,26.859,26.6796555555556,26.4263222222222,26.2755444444444,25.7701555555556,25.6857666666667,4.27599e+07 (um^2),3.4455e-08 (J/cycle),2.81665e-08 (J/cycle),6.28852e-09 (J/cycle),3.49362e-10 (J/cycle),2.13799e+07 (um^2),4.69523e+06 (um^2)
3,3,2,8,4,8,oe_3d,thermal,random,0.04,82.7320666666667,81.0880444444445,27.0790111111111,26.8809333333333,26.5769555555556,26.4109333333333,25.7804222222222,25.6963333333333,4.27599e+07 (um^2),3.84576e-08 (J/cycle),3.11828e-08 (J/cycle),7.27478e-09 (J/cycle),4.04155e-10 (J/cycle),2.13799e+07 (um^2),4.69523e+06 (um^2)
